set;id;numero;nome;url;pagina;status;erro
smp;smp-SM221;SM221;Blacephalon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_221_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/221;baixado;
smp;smp-SM222;SM222;Mismagius;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_222_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/222;baixado;
smp;smp-SM223;SM223;Terrakion;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_223_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/223;baixado;
smp;smp-SM224;SM224;Celebi;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_224_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/224;baixado;
smp;smp-SM225;SM225;Victini;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_225_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/225;baixado;
smp;smp-SM226;SM226;Charizard;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_226_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/226;baixado;
smp;smp-SM227;SM227;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_227_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/227;baixado;
smp;smp-SM228;SM228;Armored Mewtwo;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_228_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/228;baixado;
smp;smp-SM229;SM229;Venusaur e Snivy GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_229_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/229;baixado;
smp;smp-SM23;SM23;Litten;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_023_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/23;baixado;
smp;smp-SM230;SM230;Charizard e Braixen GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_230_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/230;baixado;
smp;smp-SM231;SM231;Festival dos Campeões;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_231_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/231;baixado;
smp;smp-SM232;SM232;Pikachu GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_232_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/232;baixado;
smp;smp-SM233;SM233;Eevee GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_233_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/233;baixado;
smp;smp-SM234;SM234;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_234_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/234;baixado;
smp;smp-SM235;SM235;Eevee;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_235_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/235;baixado;
smp;smp-SM236;SM236;Sandslash de Alola GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_236_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/236;baixado;
smp;smp-SM237;SM237;Leafeon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_237_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/237;baixado;
smp;smp-SM238;SM238;Glaceon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_238_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/238;baixado;
smp;smp-SM239;SM239;Carracosta GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_239_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/239;baixado;
smp;smp-SM24;SM24;Popplio;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_024_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/24;baixado;
smp;smp-SM240;SM240;Espeon e Deoxys GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_240_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/240;baixado;
smp;smp-SM241;SM241;Umbreon e Darkrai GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_241_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/241;baixado;
smp;smp-SM242;SM242;Eevee GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_242_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/242;baixado;
smp;smp-SM243;SM243;Regigigas;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_243_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/243;baixado;
smp;smp-SM244;SM244;Aipom;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_244_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/244;baixado;
smp;smp-SM245;SM245;Mismagius;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_245_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/245;ja_existia;
smp;smp-SM246;SM246;Sabrina e Brycen;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_246_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/246;ja_existia;
smp;smp-SM247;SM247;Reshiram e Charizard GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_247_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/247;ja_existia;
smp;smp-SM248;SM248;Pikachu e Zekrom GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_248_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/248;ja_existia;
smp;smp-SM25;SM25;Lurantis;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_025_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/25;baixado;
smp;smp-SM26;SM26;Tsareena;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_026_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/26;baixado;
smp;smp-SM27;SM27;Turtonator;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_027_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/27;baixado;
smp;smp-SM28;SM28;Vikavolt;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_028_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/28;baixado;
smp;smp-SM29;SM29;Mimikyu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_029_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/29;baixado;
smp;smp-SM30;SM30;Tapu Koko;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_030_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/30;baixado;
smp;smp-SM31;SM31;Tapu Koko;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_031_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/31;baixado;
smp;smp-SM32;SM32;Tapu Bulu GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_032_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/32;baixado;
smp;smp-SM33;SM33;Tapu Koko GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_033_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/33;baixado;
smp;smp-SM34;SM34;Bewear GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_034_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/34;baixado;
smp;smp-SM35;SM35;Espeon GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_035_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/35;baixado;
smp;smp-SM36;SM36;Umbreon GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_036_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/36;baixado;
smp;smp-SM37;SM37;Decidueye GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_037_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/37;baixado;
smp;smp-SM38;SM38;Incineroar GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_038_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/38;baixado;
smp;smp-SM39;SM39;Primarina GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_039_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/39;baixado;
smp;smp-SM40;SM40;Jangmo-o;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_040_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/40;baixado;
smp;smp-SM41;SM41;Komala;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_041_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/41;baixado;
smp;smp-SM42;SM42;Cosmog;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_042_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/42;baixado;
smp;smp-SM43;SM43;Meowth de Alola;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_043_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/43;baixado;
smp;smp-SM44;SM44;Togedemaru;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_044_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/44;baixado;
smp;smp-SM45;SM45;Tapu Lele;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_045_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/45;baixado;
smp;smp-SM46;SM46;Seviper;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_046_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/46;baixado;
smp;smp-SM47;SM47;Crabominable;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_047_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/47;baixado;
smp;smp-SM48;SM48;Zygarde;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_048_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/48;baixado;
smp;smp-SM49;SM49;Bewear;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_049_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/49;baixado;
smp;smp-SM50;SM50;Tapu Koko GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_050_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/50;baixado;
smp;smp-SM51;SM51;Meowth de Alola;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_051_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/51;baixado;
smp;smp-SM52;SM52;Golisopod;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_052_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/52;baixado;
smp;smp-SM53;SM53;Dhelmise;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_053_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/53;baixado;
smp;smp-SM54;SM54;Lucario;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_054_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/54;baixado;
smp;smp-SM55;SM55;Decidueye;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_055_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/55;baixado;
smp;smp-SM56;SM56;Tsareena GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_056_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/56;baixado;
smp;smp-SM57;SM57;Ho-Oh GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_057_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/57;baixado;
smp;smp-SM58;SM58;Necrozma GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_058_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/58;baixado;
smp;smp-SM59;SM59;Marshadow GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_059_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/59;baixado;
smp;smp-SM60;SM60;Charizard GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_060_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/60;baixado;
smp;smp-SM61;SM61;Tapu Bulu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_061_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/61;baixado;
smp;smp-SM62;SM62;Golisopod GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_062_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/62;baixado;
smp;smp-SM63;SM63;Salazzle GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_063_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/63;baixado;
smp;smp-SM64;SM64;Silvally;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_064_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/64;baixado;
smp;smp-SM65;SM65;Raichu de Alola;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_065_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/65;baixado;
smp;smp-SM66;SM66;Pheromosa GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_066_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/66;baixado;
smp;smp-SM67;SM67;Celesteela GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_067_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/67;baixado;
smp;smp-SM68;SM68;Xurkitree GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_068_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/68;baixado;
smp;smp-SM69;SM69;Buzzwole GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_069_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/69;baixado;
smp;smp-SM70;SM70;Ho-Oh Luminescente;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_070_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/70;baixado;
smp;smp-SM71;SM71;Kommo-o GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_071_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/71;baixado;
smp;smp-SM72;SM72;Raichu de Alola;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_072_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/72;baixado;
smp;smp-SM73;SM73;Salazzle;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_073_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/73;baixado;
smp;smp-SM74;SM74;Regirock;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_074_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/74;baixado;
smp;smp-SM75;SM75;Registeel;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_075_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/75;baixado;
smp;smp-SM76;SM76;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_076_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/76;baixado;
smp;smp-SM77;SM77;Mewtwo;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_077_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/77;baixado;
smp;smp-SM78;SM78;Festival dos Campeões;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_078_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/78;baixado;
smp;smp-SM79;SM79;Celebi Luminescente;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_079_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/79;baixado;
smp;smp-SM80;SM80;Ho-Oh GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_080_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/80;baixado;
smp;smp-SM81;SM81;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_081_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/81;baixado;
smp;smp-SM82;SM82;Lugia Luminescente;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_082_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/82;baixado;
smp;smp-SM83;SM83;Zorua;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_083_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/83;baixado;
smp;smp-SM84;SM84;Zoroark GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_084_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/84;baixado;
smp;smp-SM85;SM85;Marshadow;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_085_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/85;baixado;
smp;smp-SM86;SM86;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_086_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/86;baixado;
smp;smp-SM87;SM87;Latias;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_087_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/87;baixado;
smp;smp-SM88;SM88;Latios;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_088_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/88;baixado;
smp;smp-SM89;SM89;Zoroark;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_089_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/89;baixado;
smp;smp-SM90;SM90;Raichu GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_090_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/90;baixado;
smp;smp-SM91;SM91;Silvally GX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_091_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/91;baixado;
smp;smp-SM92;SM92;Tapu Fini;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_092_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/92;baixado;
smp;smp-SM93;SM93;Marshadow;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_093_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/93;baixado;
smp;smp-SM94;SM94;Rotom Lavagem;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_094_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/94;baixado;
smp;smp-SM95;SM95;Lucario;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_095_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/95;baixado;
smp;smp-SM96;SM96;Heatran;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_096_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/96;baixado;
smp;smp-SM97;SM97;Gumshoos;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_097_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/97;baixado;
smp;smp-SM98;SM98;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_098_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/98;baixado;
smp;smp-SM99;SM99;Mimikyu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_099_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/99;baixado;
smp;smp-SM04;SM04;Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_004_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/4;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_004_R_PT_LG.png
smp;smp-SM108;SM108;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_108_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/108;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_108_R_PT_LG.png
smp;smp-SM109;SM109;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_109_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/109;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_109_R_PT_LG.png
smp;smp-SM110;SM110;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_110_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/110;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_110_R_PT_LG.png
smp;smp-SM111;SM111;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_111_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/111;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_111_R_PT_LG.png
smp;smp-SM112;SM112;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_112_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/112;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_112_R_PT_LG.png
smp;smp-SM113;SM113;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_113_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/113;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_113_R_PT_LG.png
smp;smp-SM114;SM114;Ash's Pikachu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_114_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/114;erro;403 Client Error: Forbidden for url: https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_114_R_PT_LG.png
smp;smp-SM30a;SM30a;"Variante SM30a (código local derivado do Limitless; sem ID TCGdex)";https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_030a_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/30a;baixado;
smp;smp-SM103a;SM103a;"Variante SM103a (código local derivado do Limitless; sem ID TCGdex)";https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_103a_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/103a;baixado;
smp;smp-SM104a;SM104a;"Variante SM104a (código local derivado do Limitless; sem ID TCGdex)";https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SMP/SMP_104a_R_PT.png;https://limitlesstcg.com/cards/pt/SMP/104a;baixado;
