set;id;numero;nome;url;pagina;status;erro
swsh1;swsh1-215;215;Vara de Pescar Comum;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_215_R_PT.png;https://limitlesstcg.com/cards/pt/SSH/215;baixado;
swsh1;swsh1-216;216;Bola Rápida;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_216_R_PT.png;https://limitlesstcg.com/cards/pt/SSH/216;baixado;
swsh2;swsh2-1;1;Caterpie;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_001_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/1;baixado;
swsh2;swsh2-2;2;Metapod;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_002_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/2;baixado;
swsh2;swsh2-3;3;Butterfree;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_003_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/3;baixado;
swsh2;swsh2-4;4;Scyther;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_004_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/4;baixado;
swsh2;swsh2-5;5;Shuckle;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_005_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/5;baixado;
swsh2;swsh2-6;6;Heracross;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_006_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/6;baixado;
swsh2;swsh2-7;7;Lotad;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_007_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/7;baixado;
swsh2;swsh2-8;8;Lombre;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_008_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/8;baixado;
swsh2;swsh2-9;9;Ludicolo;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_009_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/9;baixado;
swsh2;swsh2-10;10;Surskit;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_010_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/10;baixado;
swsh2;swsh2-11;11;Masquerain;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_011_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/11;baixado;
swsh2;swsh2-12;12;Snover;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_012_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/12;baixado;
swsh2;swsh2-13;13;Abomasnow;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_013_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/13;baixado;
swsh2;swsh2-14;14;Phantump;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_014_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/14;baixado;
swsh2;swsh2-15;15;Trevenant;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_015_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/15;baixado;
swsh2;swsh2-16;16;Grubbin;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_016_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/16;baixado;
swsh2;swsh2-17;17;Rillaboom V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_017_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/17;baixado;
swsh2;swsh2-18;18;Rillaboom VMAX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_018_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/18;baixado;
swsh2;swsh2-19;19;Eldegoss V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_019_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/19;baixado;
swsh2;swsh2-20;20;Applin;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_020_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/20;baixado;
swsh2;swsh2-21;21;Applin;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_021_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/21;baixado;
swsh2;swsh2-22;22;Flapple;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_022_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/22;baixado;
swsh2;swsh2-23;23;Appletun;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_023_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/23;baixado;
swsh2;swsh2-24;24;Vulpix;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_024_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/24;baixado;
swsh2;swsh2-25;25;Ninetales;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_025_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/25;baixado;
swsh2;swsh2-26;26;Ninetales V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_026_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/26;baixado;
swsh2;swsh2-27;27;Growlithe;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_027_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/27;baixado;
swsh2;swsh2-28;28;Arcanine;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_028_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/28;baixado;
swsh2;swsh2-29;29;Magmar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_029_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/29;baixado;
swsh2;swsh2-30;30;Magmortar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_030_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/30;baixado;
swsh2;swsh2-31;31;Litwick;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_031_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/31;baixado;
swsh2;swsh2-32;32;Lampent;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_032_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/32;baixado;
swsh2;swsh2-33;33;Chandelure;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_033_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/33;baixado;
swsh2;swsh2-34;34;Heatmor;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_034_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/34;baixado;
swsh2;swsh2-35;35;Cinderace V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_035_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/35;baixado;
swsh2;swsh2-36;36;Cinderace VMAX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_036_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/36;baixado;
swsh2;swsh2-37;37;Mr. Mime de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_037_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/37;baixado;
swsh2;swsh2-38;38;Mr. Rime de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_038_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/38;baixado;
swsh2;swsh2-39;39;Magikarp;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_039_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/39;baixado;
swsh2;swsh2-40;40;Gyarados;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_040_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/40;baixado;
swsh2;swsh2-41;41;Wingull;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_041_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/41;baixado;
swsh2;swsh2-42;42;Pelipper;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_042_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/42;baixado;
swsh2;swsh2-43;43;Milotic V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_043_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/43;baixado;
swsh2;swsh2-44;44;Tympole;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_044_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/44;baixado;
swsh2;swsh2-45;45;Palpitoad;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_045_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/45;baixado;
swsh2;swsh2-46;46;Seismitoad;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_046_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/46;baixado;
swsh2;swsh2-47;47;Darumaka de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_047_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/47;baixado;
swsh2;swsh2-48;48;Darmanitan de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_048_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/48;baixado;
swsh2;swsh2-49;49;Inteleon V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_049_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/49;baixado;
swsh2;swsh2-50;50;Inteleon VMAX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_050_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/50;baixado;
swsh2;swsh2-51;51;Cramorant;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_051_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/51;baixado;
swsh2;swsh2-52;52;Arrokuda;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_052_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/52;baixado;
swsh2;swsh2-53;53;Barraskewda;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_053_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/53;baixado;
swsh2;swsh2-54;54;Eiscue;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_054_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/54;baixado;
swsh2;swsh2-55;55;Eiscue V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_055_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/55;baixado;
swsh2;swsh2-56;56;Voltorb;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_056_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/56;baixado;
swsh2;swsh2-57;57;Electrode;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_057_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/57;baixado;
swsh2;swsh2-58;58;Electabuzz;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_058_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/58;baixado;
swsh2;swsh2-59;59;Electivire;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_059_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/59;baixado;
swsh2;swsh2-60;60;Shinx;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_060_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/60;baixado;
swsh2;swsh2-61;61;Luxio;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_061_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/61;baixado;
swsh2;swsh2-62;62;Luxray;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_062_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/62;baixado;
swsh2;swsh2-63;63;Helioptile;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_063_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/63;baixado;
swsh2;swsh2-64;64;Heliolisk;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_064_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/64;baixado;
swsh2;swsh2-65;65;Charjabug;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_065_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/65;baixado;
swsh2;swsh2-66;66;Vikavolt;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_066_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/66;baixado;
swsh2;swsh2-67;67;Boltund V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_067_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/67;baixado;
swsh2;swsh2-68;68;Toxel;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_068_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/68;baixado;
swsh2;swsh2-69;69;Toxtricity;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_069_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/69;baixado;
swsh2;swsh2-70;70;Toxtricity V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_070_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/70;baixado;
swsh2;swsh2-71;71;Toxtricity VMAX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_071_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/71;baixado;
swsh2;swsh2-72;72;Pincurchin V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_072_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/72;baixado;
swsh2;swsh2-73;73;Morpeko;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_073_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/73;baixado;
swsh2;swsh2-74;74;Clefairy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_074_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/74;baixado;
swsh2;swsh2-75;75;Clefable;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_075_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/75;baixado;
swsh2;swsh2-76;76;Natu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_076_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/76;baixado;
swsh2;swsh2-77;77;Xatu;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_077_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/77;baixado;
swsh2;swsh2-78;78;Corsola de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_078_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/78;baixado;
swsh2;swsh2-79;79;Cursola de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_079_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/79;baixado;
swsh2;swsh2-80;80;Sigilyph;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_080_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/80;baixado;
swsh2;swsh2-81;81;Sandygast;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_081_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/81;baixado;
swsh2;swsh2-82;82;Palossand;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_082_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/82;baixado;
swsh2;swsh2-83;83;Hatenna;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_083_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/83;baixado;
swsh2;swsh2-84;84;Hattrem;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_084_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/84;baixado;
swsh2;swsh2-85;85;Hatterene;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_085_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/85;baixado;
swsh2;swsh2-86;86;Milcery;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_086_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/86;baixado;
swsh2;swsh2-87;87;Alcremie;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_087_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/87;baixado;
swsh2;swsh2-88;88;Indeedee;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_088_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/88;baixado;
swsh2;swsh2-89;89;Dreepy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_089_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/89;baixado;
swsh2;swsh2-90;90;Drakloak;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_090_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/90;baixado;
swsh2;swsh2-91;91;Dragapult;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_091_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/91;baixado;
swsh2;swsh2-92;92;Dragapult V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_092_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/92;baixado;
swsh2;swsh2-93;93;Dragapult VMAX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_093_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/93;baixado;
swsh2;swsh2-94;94;Farfetch'd de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_094_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/94;baixado;
swsh2;swsh2-95;95;Sirfetch'd de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_095_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/95;baixado;
swsh2;swsh2-96;96;Nosepass;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_096_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/96;baixado;
swsh2;swsh2-97;97;Meditite;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_097_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/97;baixado;
swsh2;swsh2-98;98;Medicham;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_098_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/98;baixado;
swsh2;swsh2-99;99;Barboach;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_099_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/99;baixado;
swsh2;swsh2-100;100;Whiscash;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_100_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/100;baixado;
swsh2;swsh2-101;101;Yamask de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_101_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/101;baixado;
swsh2;swsh2-102;102;Runerigus de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_102_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/102;baixado;
swsh2;swsh2-103;103;Binacle;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_103_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/103;baixado;
swsh2;swsh2-104;104;Barbaracle;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_104_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/104;baixado;
swsh2;swsh2-105;105;Rolycoly;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_105_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/105;baixado;
swsh2;swsh2-106;106;Carkol;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_106_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/106;baixado;
swsh2;swsh2-107;107;Coalossal;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_107_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/107;baixado;
swsh2;swsh2-108;108;Sandaconda V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_108_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/108;baixado;
swsh2;swsh2-109;109;Falinks;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_109_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/109;baixado;
swsh2;swsh2-110;110;Falinks V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_110_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/110;baixado;
swsh2;swsh2-111;111;Stonjourner;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_111_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/111;baixado;
swsh2;swsh2-112;112;Koffing;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_112_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/112;baixado;
swsh2;swsh2-113;113;Weezing de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_113_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/113;baixado;
swsh2;swsh2-114;114;Stunky;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_114_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/114;baixado;
swsh2;swsh2-115;115;Skuntank;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_115_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/115;baixado;
swsh2;swsh2-116;116;Spiritomb;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_116_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/116;baixado;
swsh2;swsh2-117;117;Trubbish;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_117_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/117;baixado;
swsh2;swsh2-118;118;Garbodor;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_118_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/118;baixado;
swsh2;swsh2-119;119;Vullaby;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_119_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/119;baixado;
swsh2;swsh2-120;120;Mandibuzz;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_120_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/120;baixado;
swsh2;swsh2-121;121;Malamar V;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_121_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/121;baixado;
swsh2;swsh2-122;122;Malamar VMAX;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_122_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/122;baixado;
swsh2;swsh2-123;123;Impidimp;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_123_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/123;baixado;
swsh2;swsh2-124;124;Morgrem;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_124_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/124;baixado;
swsh2;swsh2-125;125;Grimmsnarl;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_125_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/125;baixado;
swsh2;swsh2-126;126;Meowth de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_126_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/126;baixado;
swsh2;swsh2-127;127;Perrserker de Galar;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_127_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/127;baixado;
swsh2;swsh2-128;128;Scizor;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_128_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/128;baixado;
swsh2;swsh2-129;129;Bronzor;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_129_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/129;baixado;
swsh2;swsh2-130;130;Bronzong;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_130_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/130;baixado;
swsh2;swsh2-131;131;Probopass;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_131_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/131;baixado;
swsh2;swsh2-132;132;Durant;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_132_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/132;baixado;
swsh2;swsh2-133;133;Honedge;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_133_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/133;baixado;
swsh2;swsh2-134;134;Doublade;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_134_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/134;baixado;
swsh2;swsh2-135;135;Aegislash;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/RCL/RCL_135_R_PT.png;https://limitlesstcg.com/cards/pt/RCL/135;baixado;
